"""siteid""","""sitename""","""county""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-25 22:00",27.5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-25 22:00",6.4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-25 23:00",5.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-25 23:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-25 23:00",0.17
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-25 23:00",26.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-25 23:00",17
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-25 23:00",2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 00:00",26.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 00:00",15
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 00:00",2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 00:00",4.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 00:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 00:00",0.15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 01:00",4.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 01:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 01:00",0.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 01:00",0.13
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 01:00",25.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 01:00",14
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 02:00",0.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 02:00",0.12
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 02:00",5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 02:00",3.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 02:00",13
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 02:00",23.7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 03:00",22.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 03:00",0
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 03:00",3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 03:00",3.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 03:00",18
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 03:00",0.11
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 04:00",16
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 04:00",20.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 04:00",0.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 04:00",4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 04:00",0.12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 04:00",3.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 05:00",17
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 05:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 05:00",0.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 05:00",0.16
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 05:00",18.3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 05:00",6.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 06:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 06:00",0
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 06:00",0.16
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 06:00",6
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 06:00",17.7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 06:00",7.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 07:00",3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 07:00",0.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 07:00",0.26
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 07:00",10.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 07:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 07:00",9.2
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 08:00",0.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 08:00",4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 08:00",11.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 08:00",10
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 08:00",x
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 08:00",0.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 09:00",20
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 09:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 09:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 09:00",0.24
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 09:00",12.2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 09:00",13.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 10:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 10:00",0.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 10:00",15.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 10:00",14
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 10:00",9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 10:00",0.25
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 11:00",0.5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 11:00",30
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 11:00",3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 11:00",11.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 11:00",16
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 11:00",0.27
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 12:00",0.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 12:00",6
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 12:00",9.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 12:00",26
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 12:00",30.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 12:00",0.21
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 13:00",0.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 13:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 13:00",7.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 13:00",27
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 13:00",32
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 13:00",0.15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 14:00",7.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 14:00",0.15
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 14:00",0.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 14:00",26.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 14:00",34
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 14:00",5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 15:00",22.2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 15:00",7.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 15:00",11
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 15:00",33
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 15:00",0.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 15:00",0.15
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 16:00",18.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 16:00",22
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 16:00",4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 16:00",0.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 16:00",0.17
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 16:00",8.9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 17:00",0.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 17:00",0.24
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 17:00",11.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 17:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 17:00",10.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 17:00",0
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 18:00",0.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 18:00",14
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 18:00",0.25
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 18:00",7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 18:00",12.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 18:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 19:00",0.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 19:00",4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 19:00",10.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 19:00",11
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 19:00",6.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 19:00",0.24
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 20:00",0.1
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 20:00",10.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 20:00",9
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 20:00",5.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 20:00",0.22
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 20:00",0
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 21:00",0.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 21:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 21:00",9.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 21:00",4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 21:00",0.2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 21:00",5.9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 22:00",0.2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 22:00",7.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 22:00",10
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 22:00",8.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 22:00",4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 22:00",0.15
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-26 23:00",0.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-26 23:00",9
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-26 23:00",9.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-26 23:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-26 23:00",0.13
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-26 23:00",6.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 00:00",2
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 00:00",0.1
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 00:00",5.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 00:00",0.12
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 00:00",10.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 00:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 01:00",0.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 01:00",0
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 01:00",6.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 01:00",4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 01:00",11.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 01:00",0.12
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 02:00",4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 02:00",5.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 02:00",0
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 02:00",0.12
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 02:00",11.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 02:00",0
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 03:00",11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 03:00",0
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 03:00",0
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 03:00",5.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 03:00",8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 03:00",0.12
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 04:00",9.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 04:00",0
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 04:00",0
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 04:00",6.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 04:00",8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 04:00",0.12
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 05:00",5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 05:00",0.13
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 05:00",0
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 05:00",0
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 05:00",6.8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 05:00",8.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 06:00",0.19
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 06:00",10.2
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 06:00",0.2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 06:00",5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 06:00",0
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 06:00",5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 07:00",0.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 07:00",14
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 07:00",11.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 07:00",2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 07:00",5.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 07:00",0.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 08:00",0.36
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 08:00",29
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 08:00",14.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 08:00",3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 08:00",0.5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 08:00",12
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 09:00",29
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 09:00",0.33
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 09:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 09:00",0.7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 09:00",34.3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 09:00",14.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 10:00",0.26
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 10:00",6
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 10:00",51
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 10:00",34
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 10:00",10.1
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 10:00",0.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 11:00",19
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 11:00",49.8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 11:00",8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 11:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 11:00",0.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 11:00",0.2
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 12:00",0.4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 12:00",6.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 12:00",9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 12:00",19
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 12:00",50.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 12:00",0.18
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 13:00",45.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 13:00",0.3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 13:00",x
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 13:00",x
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 13:00",x
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 13:00",0.18
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 14:00",x
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 14:00",x
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 14:00",4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 14:00",x
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 14:00",24
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 14:00",x
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 15:00",0.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 15:00",33.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 15:00",29
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 15:00",8.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 15:00",11
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 15:00",0.16
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 16:00",0.19
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 16:00",22.2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 16:00",10.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 16:00",24
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 16:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 16:00",0.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 17:00",20
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 17:00",3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 17:00",13.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 17:00",13.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 17:00",0.25
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 17:00",0.8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 18:00",14.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 18:00",21
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 18:00",1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 18:00",4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 18:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 18:00",10.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 19:00",0.26
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 19:00",3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 19:00",12.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 19:00",19
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 19:00",10.7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 19:00",0.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 20:00",14
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 20:00",0.23
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 20:00",0.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 20:00",3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 20:00",10.8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 20:00",11.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 21:00",11
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 21:00",10.6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 21:00",0.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 21:00",1
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 21:00",10.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 21:00",0.23
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 22:00",9.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 22:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 22:00",11.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 22:00",0
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 22:00",0.22
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 22:00",0.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-27 23:00",12
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-27 23:00",8.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-27 23:00",0.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-27 23:00",0.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-27 23:00",0
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-27 23:00",11.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-28 00:00",0.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-28 00:00",0
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-28 00:00",10.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-28 00:00",8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-28 00:00",9.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-28 00:00",0.17
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-28 01:00",0.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-28 01:00",0
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-28 01:00",9.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-28 01:00",14
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-28 01:00",7.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-28 01:00",0.18
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-28 02:00",0.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-28 02:00",3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-28 02:00",12.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-28 02:00",14
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-28 02:00",3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-28 02:00",0.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-28 03:00",20
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-28 03:00",0.4
