"""siteid""","""sitename""","""county""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 03:00:00",17
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 04:00:00",1.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 04:00:00",0.38
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 04:00:00",30.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 04:00:00",28
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 04:00:00",8.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 04:00:00",18
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 05:00:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 05:00:00",0.38
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 05:00:00",31.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 05:00:00",35
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 05:00:00",8.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 05:00:00",23
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 06:00:00",1.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 06:00:00",0.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 06:00:00",29.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 06:00:00",44
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 06:00:00",8.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 06:00:00",31
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 07:00:00",1.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 07:00:00",0.49
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 07:00:00",25
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 07:00:00",48
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 07:00:00",12
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 07:00:00",27
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 08:00:00",0.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 08:00:00",0.53
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 08:00:00",24
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 08:00:00",44
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 08:00:00",14.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 08:00:00",30
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 09:00:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 09:00:00",0.49
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 09:00:00",24.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 09:00:00",40
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 09:00:00",16.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 09:00:00",26
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 10:00:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 10:00:00",0.5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 10:00:00",29.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 10:00:00",42
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 10:00:00",16.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 10:00:00",27
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 11:00:00",2.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 11:00:00",0.49
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 11:00:00",37.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 11:00:00",99
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 11:00:00",19.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 11:00:00",29
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 12:00:00",2.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 12:00:00",0.42
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 12:00:00",42
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 12:00:00",49
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 12:00:00",15.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 12:00:00",31
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 13:00:00",1.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 13:00:00",0.34
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 13:00:00",45.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 13:00:00",40
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 13:00:00",9.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 13:00:00",24
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 14:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 14:00:00",0.31
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 14:00:00",45.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 14:00:00",29
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 14:00:00",8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 14:00:00",23
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 15:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 15:00:00",0.34
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 15:00:00",40.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 15:00:00",43
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 15:00:00",9.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 15:00:00",26
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 16:00:00",1.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 16:00:00",0.36
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 16:00:00",39.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 16:00:00",42
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 16:00:00",10.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 16:00:00",22
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 17:00:00",0.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 17:00:00",0.39
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 17:00:00",39.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 17:00:00",40
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 17:00:00",10.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 17:00:00",25
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 18:00:00",0.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 18:00:00",0.42
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 18:00:00",37.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 18:00:00",42
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 18:00:00",11.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 18:00:00",25
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 19:00:00",0.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 19:00:00",0.42
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 19:00:00",35
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 19:00:00",39
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 19:00:00",12.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 19:00:00",21
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 20:00:00",0.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 20:00:00",0.39
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 20:00:00",38.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 20:00:00",32
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 20:00:00",9.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 20:00:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 21:00:00",0.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 21:00:00",0.39
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 21:00:00",38.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 21:00:00",21
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 21:00:00",9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 21:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 22:00:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 22:00:00",0.38
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 22:00:00",38.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 22:00:00",26
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 22:00:00",8.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 22:00:00",14
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-27 23:00:00",1.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-27 23:00:00",0.37
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-27 23:00:00",39.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-27 23:00:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-27 23:00:00",7.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-27 23:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 00:00:00",0.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 00:00:00",0.38
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 00:00:00",39.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 00:00:00",21
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 00:00:00",6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 00:00:00",16
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 01:00:00",0.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 01:00:00",0.39
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 01:00:00",40.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 01:00:00",19
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 01:00:00",5.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 01:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 02:00:00",0.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 02:00:00",0.36
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 02:00:00",40.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 02:00:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 02:00:00",4.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 02:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 03:00:00",0.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 03:00:00",0.35
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 03:00:00",39.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 03:00:00",13
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 03:00:00",5.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 03:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 04:00:00",0
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 04:00:00",0.34
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 04:00:00",38
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 04:00:00",17
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 04:00:00",5.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 04:00:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 05:00:00",0.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 05:00:00",0.33
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 05:00:00",37.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 05:00:00",19
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 05:00:00",6.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 05:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 06:00:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 06:00:00",0.34
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 06:00:00",35.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 06:00:00",16
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 06:00:00",7.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 06:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 07:00:00",0.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 07:00:00",0.38
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 07:00:00",34.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 07:00:00",14
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 07:00:00",9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 07:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 08:00:00",0.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 08:00:00",0.39
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 08:00:00",33.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 08:00:00",16
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 08:00:00",10.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 08:00:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 09:00:00",0.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 09:00:00",0.39
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 09:00:00",32.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 09:00:00",13
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 09:00:00",10.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 09:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 10:00:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 10:00:00",0.39
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 10:00:00",32.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 10:00:00",15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 10:00:00",11.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 10:00:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 11:00:00",0.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 11:00:00",0.35
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 11:00:00",33.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 11:00:00",15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 11:00:00",10.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 11:00:00",11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 12:00:00",0.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 12:00:00",0.33
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 12:00:00",35
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 12:00:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 12:00:00",9.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 12:00:00",11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 13:00:00",0.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 13:00:00",0.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 13:00:00",37.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 13:00:00",15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 13:00:00",8.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 13:00:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 14:00:00",0.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 14:00:00",0.31
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 14:00:00",36.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 14:00:00",15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 14:00:00",9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 14:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 15:00:00",0.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 15:00:00",0.33
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 15:00:00",33.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 15:00:00",14
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 15:00:00",10.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 15:00:00",5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 16:00:00",0.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 16:00:00",0.34
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 16:00:00",31.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 16:00:00",17
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 16:00:00",12.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 16:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 17:00:00",0.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 17:00:00",0.37
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 17:00:00",29.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 17:00:00",13
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 17:00:00",13.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 17:00:00",15
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 18:00:00",0.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 18:00:00",0.38
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 18:00:00",28.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 18:00:00",15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 18:00:00",14.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 18:00:00",11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 19:00:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 19:00:00",0.35
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 19:00:00",29.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 19:00:00",16
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 19:00:00",13.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 19:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 20:00:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 20:00:00",0.33
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 20:00:00",30.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 20:00:00",12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 20:00:00",11.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 20:00:00",11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 21:00:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 21:00:00",0.31
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 21:00:00",31.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 21:00:00",16
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 21:00:00",9.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 21:00:00",11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 22:00:00",0.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 22:00:00",0.27
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 22:00:00",34.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 22:00:00",7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 22:00:00",7.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 22:00:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-28 23:00:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-28 23:00:00",0.26
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-28 23:00:00",35.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-28 23:00:00",7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-28 23:00:00",7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-28 23:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-29 00:00:00",0.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-29 00:00:00",0.25
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-29 00:00:00",34.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-29 00:00:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-29 00:00:00",6.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-29 00:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-29 01:00:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-29 01:00:00",0.23
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-29 01:00:00",35.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-29 01:00:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-29 01:00:00",7.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-29 01:00:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-29 02:00:00",0.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-29 02:00:00",0.23
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-29 02:00:00",35.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-29 02:00:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-29 02:00:00",6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-29 02:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-29 03:00:00",0.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-29 03:00:00",0.23
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-29 03:00:00",38.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-29 03:00:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-29 03:00:00",4.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-29 03:00:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-29 04:00:00",0.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-29 04:00:00",0.24
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-29 04:00:00",39.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-29 04:00:00",6
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-29 04:00:00",4.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-29 04:00:00",5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-29 05:00:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-29 05:00:00",0.25
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-29 05:00:00",39.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-29 05:00:00",5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-29 05:00:00",4.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-29 05:00:00",4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-29 06:00:00",0.5
